C1_lung,C2_lung,C3_lung,V1_lung,V2_lung,V3_lung,V4_lung,V5_lung
1.272327304,1.156685948,1.794243932,0.437437743,0.412976444,0.397568822,0.849647224,0.27633813
0.933462024,0.904523492,0.260398924,1.896023273,1.709571123,1.212944865,1.289568424,1.102201819
1.611038208,1.195664167,1.190945506,1.088115931,0.819997191,0.565310895,0.670482814,0.836059153
87.92359924,154.5437622,163.9459686,57.5051651,58.94408798,23.37113953,42.26964951,118.0295792
1.14897716,0.997092247,1.764670014,1.105279326,0.697869956,0.791976333,0.487444639,0.53486973
306.1906738,284.9386597,512.9882202,234.9283752,77.20009613,82.99438477,163.2471008,200.3363342
0.102455474,0.171673596,0.070208535,0.312389851,0.308793455,0.448148906,0.200581074,0.253971964
0.532960236,0.644815743,0.323704809,0.061645065,0.186739773,0.307909667,0.320040107,0.323845923
0.249224246,0.164619029,0.168179572,0.529154897,0.60436517,1.069906235,0.5928334,0.666666627
1.136202216,1.110419989,0.18116191,0.059656501,0.293606371,0.099854834,0.048479069,0.071053982
0.291810095,0.345205933,0.228486463,0.155378908,0.178198591,0.147457972,0.115112253,0.210584819
0.122617185,0.070708707,0.067972057,0.333491713,0.531074822,0.133903146,0.423249871,0.505805731
3.089849472,3.202326059,3.199868917,2.059995413,1.060923457,1.451636076,1.949778557,2.821827888
9.300269127,8.071699142,13.39516068,6.490691185,2.993553877,4.808695316,5.995780945,5.895284653
0.448436916,0.143356726,0.27066794,0.718987107,0.953405261,1.757984638,1.009788394,0.841723323
2.4862988,2.679745197,2.96935153,2.215156078,1.77210629,1.527343273,2.222987175,2.117636681
0.094450086,0.618646264,0.065971367,0.706689179,1.416304708,1.221222758,0.743912578,0.894930601
0.275978386,0.251025081,0.31256783,0.099679768,0.045376219,0.108079135,0.067074701,0.204110026
0.077948019,0.082565226,0.048898987,0.365600348,0.289875299,0.392158806,0.311870515,0.294095159
0.334303349,0.488350689,0.609278619,0.648570955,0.755079865,0.621333599,0.869500577,0.765470088
0.524276376,0.656078577,0.85941875,0.379430711,0.357798487,0.459490329,0.48215273,0.550304472
0.7429564,0.827229559,0.851195991,1.021952391,0.921629727,0.87491852,1.00058794,1.05826962
0.912852228,1.160550594,1.108717918,1.35836339,1.206137896,1.281873345,1.268054724,1.155692339
2.485642672,2.679561138,2.463371277,1.329400063,1.439777136,1.267305493,1.570524454,1.615972757
21.33577538,37.21521378,41.91272736,23.35874367,19.64475822,19.01512337,19.23284912,23.91850281
1.166499496,0.925540149,1.441693068,0.753237307,0.643322587,0.540607512,0.799045384,0.941447139
5.339251041,5.682211399,4.295224667,6.489924431,6.623107433,6.359014511,6.449225903,5.241786957
0.783712864,0.705436289,0.067516811,0.991188407,1.080962658,0.878861964,1.413357854,0.864946187
4.717869759,5.00276041,5.918052197,4.339513779,3.290008307,3.499217987,3.68635869,3.925941706
2.014897823,1.541830659,2.070734501,2.603133917,2.781705379,2.663733482,2.264976501,2.842608213
0.384010017,0.661673248,0.948747873,0.500191569,0.398927987,0.17881307,0.24895893,0.252162963
0.324851424,0.051673479,0.14247486,0.43494752,0.448150188,0.51906532,0.495538205,0.337694705
0.298020065,0.526924074,0.527798533,0.203869462,0.115649901,0.108938977,0.179584429,0.095725842
0.069784202,0.182547197,0.199149415,0.213799715,0.322277874,0.339427739,0.219341457,0.361299902
33.93052292,31.34749603,29.18145752,28.00436783,18.49530792,13.28379536,17.82893181,22.89046669
0.253658831,0.309370965,0.211348549,0.367075324,0.377522409,0.389649332,0.320026278,0.289871842
1.798958063,1.613677382,1.858577728,1.39196229,0.996671736,0.971776783,1.402877808,1.148612261
3.879583359,3.380654335,5.363482475,1.64814961,1.215912223,1.709294677,1.958563805,1.311172366
3.409224272,6.034819603,6.226405621,5.967359543,9.373598099,9.324404716,7.993912697,8.440597534
4.358935356,6.592440128,6.273593426,13.83572292,13.44485664,16.19345856,13.04614067,15.86590099
2.275607824,1.950421333,2.242758274,1.383189082,1.147596598,1.162821054,1.083736897,1.485202432
0.96796608,1.05053544,2.118388891,3.400812149,5.985495567,4.206427097,4.461469173,5.375247955
0.239853337,0.150713578,0.075422369,0.339916497,0.415919274,0.758049786,0.663772821,0.411462784
3.633500814,0.139593571,0.0725547,2.683625937,5.214756489,11.06016254,8.13157177,6.046091557
0.437553078,0.35115391,0.341333389,0.274009675,0.243241996,0.175606191,0.233743787,0.362999141
10.59397888,6.819904327,24.79396248,2.33399725,0.816318631,0.259402305,3.302331209,1.128469229
2.919953823,4.757259846,3.533451796,6.02520895,5.146440506,5.661257267,5.942515373,4.490937233
2.22790432,1.465346456,1.304475784,1.12972188,0.056660987,0.802209675,0.96129638,0.917834878
0.453145504,0.407449692,1.145813823,0.335771203,0.142348677,0.181302965,0.215986446,0.235701621
1.392280936,1.305826545,0.860726893,0.768638432,0.285639703,0.17390497,0.605042875,0.909126282
2.023311377,1.642018437,2.394318581,2.612979889,3.071853876,2.969462872,2.488413095,2.819031239
1.1715554,0.855901957,1.651093125,0.059129212,0.101297803,0.085748382,0.761829019,0.447040528
5.96912384,6.861496449,3.558212996,7.073403835,8.536995888,13.16484261,10.04358006,8.900452614
1.433153272,0.944090664,0.572696686,1.803310156,2.208484888,1.568178892,3.421866655,2.045312881
1.201775432,1.166513205,1.414268374,0.822312474,0.805563331,0.870290697,0.981218934,0.993167579
0.948398292,1.276601911,1.467015386,0.699678183,0.588950336,0.677975535,0.575712562,1.114238143
8.380162239,10.31322479,10.74051571,7.199448109,6.416759491,4.593272686,5.551673889,6.947040081
0.080279388,0.525341392,0.065007083,0.775994182,0.506411135,0.707860768,0.441546768,0.485273302
0.984137416,0.800728738,1.345682979,0.778905869,0.672015131,0.647405863,0.496160775,0.588112414
23.03357887,21.01770401,25.57512856,18.82652664,9.352228165,11.78757668,12.95724869,13.57441044
0.507410288,0.432698995,0.067706637,0.60738641,0.563621044,0.778483927,0.721361399,0.579864025
0.973292232,1.571423411,2.571014643,2.779518843,3.399102926,3.143755674,4.155714035,3.764160156
0.315459043,0.518348098,0.196306199,0.68416214,0.837829292,0.813583612,0.732809961,0.521877646
2.928714752,3.015385151,2.408241272,2.214351416,1.78037405,2.178953171,2.256640911,1.977626681
1.159745216,1.030549526,1.193748832,0.525247097,0.442019314,0.473047882,0.689367771,0.848838806
11.90621281,8.098937035,15.93814087,6.902153015,5.268007278,3.39329958,7.384822369,7.053596973
0.083392248,0.189101547,0.140985176,0.177683681,0.206327081,0.280344814,0.215442121,0.231577441
1.52585876,1.413964391,1.842739701,1.166615605,0.570557773,0.426899999,1.163081169,0.925800025
1.591316223,1.617983818,1.981778979,1.409202337,1.381376147,1.038326144,1.075954676,1.199483037
0.44017756,0.548824012,0.577759206,0.130680606,0.095192395,0.241749302,0.102378227,0.143096283
0.320293337,0.369538814,0.140244126,0.696613252,0.58152324,0.583528936,0.633301079,0.526975393
0.142365888,0.19956252,0.251636475,0.16071181,0.09366592,0.125358492,0.132889464,0.136540636
8.58278656,7.969008446,4.440151215,4.824534416,3.498914003,2.820981741,4.240108013,3.0910151
3.974527121,4.088851452,3.257615328,2.85575819,2.168231487,2.010819912,2.679890871,3.701854944
78.5874176,48.48909378,66.40348053,50.30649567,38.86280823,25.1645813,32.32395172,29.73095131
0.336302578,0.373072237,0.293463826,0.266722858,0.150676146,0.18657279,0.259234935,0.244003087
147.9429016,94.96851349,217.7256317,92.22666168,44.37359619,50.46930695,76.53916168,111.9654312
3.130374432,2.949317217,2.91197896,2.158800125,1.21020174,1.252542019,1.96378684,2.551862001
55.75838852,49.51967621,84.63371277,32.96298981,54.23205948,29.20252037,28.06447601,44.40668106
0.6715554,0.14280647,0.233914495,0.103971213,3.43809557,2.607710838,3.17677784,3.45741272
0.37427634,0.366620034,0.223667532,0.131459057,0.260832399,0.247770816,0.075222075,0.166022375
54.55808258,51.77224731,107.0454178,38.85909653,43.87261581,29.01218987,35.54579544,28.62998772
0.839945972,0.48238799,0.120952241,1.630219817,1.06235981,1.466920972,0.58096987,1.26971817
0.676997304,0.848430157,0.311580807,1.258869052,1.213179708,1.028223157,0.826611817,0.859211266
0.113392524,0.165291324,0.220599174,0.050834641,0.073017098,0.128167793,0.081457533,0.107997559
9.539559364,15.53498554,6.016633034,6.88376379,0.031753078,0.057705358,3.620642185,3.28178978
76.49943542,82.45059204,72.55653381,58.54723358,25.42215729,30.81149673,30.23830605,47.16085052
9.534543037,12.86061192,14.24547005,16.38648224,20.13312912,20.61008835,16.60072136,15.80288696
0.436240822,0.41885972,0.485469967,0.497586399,0.511841357,0.631404042,0.677607954,0.766709149
0.287495166,0.248617932,0.273551673,0.332786769,0.422260374,0.38955158,0.412423968,0.383142173
0.522848308,0.712760866,0.80723232,0.51693356,0.449691713,0.38453266,0.41487962,0.514372706
25.7865715,23.52902031,41.10913849,16.78990173,10.78755569,11.33717918,19.19376183,19.73343086
1.8286376,0.149784565,0.152460396,2.042448759,2.853909731,2.055110216,2.145061016,1.826500893
1.534774303,3.028929949,4.526957035,1.858516574,1.27743125,0.945867598,1.504427195,1.356768608
0.348077953,0.354720473,0.602364004,0.185863137,0.103335209,0.138740078,0.321513593,0.200831905
0.747086108,0.498214871,0.096017949,0.806451619,1.067194581,0.803708792,0.784656942,0.737538874
0.659320772,0.621369898,0.490095288,0.430618346,0.323090643,0.42869249,0.358017445,0.461023808
20.43188286,25.02264023,24.61969185,33.94414139,32.16717529,48.09346771,37.90814209,35.96360016
8.786182404,6.97449255,9.666416168,6.206037998,5.224565506,4.626841545,6.138973236,6.058835506
4.536086082,3.90408206,1.799336553,5.657804012,6.838214397,5.097119331,5.423353195,4.776975632
3.376032352,2.786558151,6.087179661,2.689985514,1.311448932,1.682407856,1.729973793,2.374433517
2.347008944,3.949721813,5.774154186,12.40134811,33.66276932,25.86266518,24.44521523,26.79481888
1.036240816,0.915528715,1.45561564,0.810665846,0.767867148,0.781710386,0.850961566,0.733538628
22.60980415,19.89988518,25.43589783,12.67489052,11.56530285,21.03083229,12.37479305,15.84041214
1.844037056,2.683426142,3.577555656,1.449161053,0.58387053,0.537413657,1.38274765,2.005451441
0.240683123,0.327174366,0.16640231,0.386905223,0.48069647,0.366184354,0.408446312,0.44916451
0.772558868,0.951010346,1.07428515,0.447053879,0.249376386,0.326978236,0.683384061,0.842325091
20.65302658,15.67227364,22.13838768,13.55068588,9.320697784,5.697757721,9.349750519,12.58071232
0.065476947,0.065251507,0.195377588,9.743314743,10.66493893,12.92041492,14.46631145,0.116020225
0.576920152,0.504030347,0.524341226,0.300333321,0.191052392,0.285243124,0.372302175,0.403957784
0.289687395,0.223155066,0.179975748,0.203884751,0.155885667,0.160008475,0.116501182,0.137004375
76.0555954,80.09494781,50.76153183,39.79005051,45.7434082,43.77852249,60.98851395,46.96969986
0.158182725,0.155864328,0.22664836,0.436479956,0.496531695,0.447562277,0.449363589,0.3656542
11.29255199,6.186094284,17.33367538,8.042678833,2.193105221,2.095717669,1.813572288,2.952881575
1.531146288,1.695866704,1.892776966,1.489809275,1.4702214,1.436742306,1.26252079,1.472352028
0.462639958,0.470793933,0.499112308,0.420734048,0.356046796,0.345750242,0.322848648,0.367176443
0.104897462,0.484117925,0.206629023,0.582982183,0.427024901,0.745437384,0.516913414,0.629602075
11.64376545,7.667930603,8.074192047,7.691365242,4.056894779,5.031612396,5.489415646,6.078306198
0.951910496,0.701792479,1.35068202,0.740211487,0.346825957,0.362566799,0.412043452,0.345274001
0.086296305,0.090170078,0.129358381,0.640870452,0.544282496,0.375309616,0.501141429,0.234377638
0.494751066,0.860429168,0.068333194,1.050187707,1.057315111,1.415297866,0.897205293,1.009451985
5.010807037,5.184953213,5.341057777,4.083978176,4.098935127,4.510168552,4.605008602,3.914613724
0.072618105,0.168699294,0.339331657,0.338479787,0.441844165,0.617879033,0.387244076,0.536037922
2.500000238,1.73193717,3.238459826,1.566393375,0.9006446,1.019521594,0.9238379,1.249645948
18.45503616,12.63609409,24.69444847,15.80875111,7.674467087,6.034741402,9.401286125,11.5144434
0.75858742,0.651183307,0.753504038,0.635545194,0.531600296,0.365076274,0.403189003,0.394293398
0.153280586,0.280948877,0.145060822,1.101907969,1.63855803,2.760168076,1.001037717,1.307490706
2.304091215,3.355809689,3.0351336,2.26484561,1.450006962,1.639486432,2.041367054,2.325403452
7.754534721,12.86760616,17.89431572,6.711363316,3.835131884,3.732890368,7.471984386,5.554375648
20.30838013,16.69844246,24.13380814,13.78591728,6.271370888,5.506778717,10.39118862,11.68401337
0.106762886,0.590010643,0.341789007,0.681250513,0.621076226,0.813062191,0.626072228,0.630345523
1.659166455,1.499944806,1.725471735,2.180139542,2.056018591,2.057065725,1.857014418,2.070836782
2.82612896,3.791085482,5.156045914,2.814420223,0.813866317,1.188306689,1.49647212,2.59321022
46.46855164,35.02521515,39.35479736,26.34587669,21.1816864,20.12644958,23.88696671,25.96644211
0.572597504,0.658728659,0.86395067,0.482721627,0.230286568,0.299693644,0.402912319,0.63154906
0.547356248,0.581766009,0.729396343,0.491648138,0.269993693,0.249745801,0.360403985,0.513593853
0.421690434,0.568000257,0.496028781,0.287230879,0.299215227,0.308346361,0.402739376,0.308060765
7.588190556,7.455187321,10.0205555,6.28112793,5.659682751,7.105005264,5.973299026,5.372416019
2.076302767,1.482571959,1.814146757,2.34748292,1.874474406,2.598846197,2.37382412,2.790073633
0.898842156,1.619198322,1.224397302,1.654049516,1.824656606,1.561758637,1.925463557,1.827739954
0.597529948,0.670175552,0.314324409,1.020956278,0.983604193,0.774703443,1.117148519,0.719484568
0.555422604,0.486142278,0.799383223,0.430694997,0.193291068,0.292804062,0.501867771,0.37602663
0.094946124,0.051077046,0.148706123,0.317548782,0.258117288,0.272849053,0.266826928,0.208839551
45.58472443,42.90552139,55.69986725,26.26350021,33.69639969,26.48579025,36.70448685,40.39577484
0.905557752,0.52846998,0.277901739,1.03080225,1.270950079,1.563388228,1.086088777,0.928455114
1.23678124,0.7722404,1.238132954,0.830779254,0.526590526,0.486475021,0.714409232,0.476600081
0.227996916,0.260569036,0.173623949,0.180162445,0.161403432,0.099827573,0.100480773,0.053787164
0.205715939,0.30280897,0.451671153,0.068731315,0.119415641,0.169739932,0.174225241,0.080869839
5.153222561,4.818358898,4.330731869,4.641407013,3.626681566,3.244524956,3.552850246,3.604502916
0.7788499,1.378004313,1.262240648,0.468776345,0.832153857,0.556120455,0.754980683,0.702279806
2.463682175,3.154514313,3.908942223,2.260976315,2.045543671,2.1033113,2.273415804,2.662276745
0.057391401,0.123942114,0.230756477,3.640832424,6.287135601,3.1307199,1.946804166,3.259451866
3.695561409,5.017114162,4.654456139,2.685388088,2.895740032,3.340177536,2.50121069,3.098767996
10.10034752,11.97320557,16.67211533,10.31798267,5.158001423,4.717768192,7.268609047,9.338358879
0.494673878,0.736537933,0.781629562,1.114627242,1.237002492,1.198214054,0.840931118,1.115618825
1.095445752,1.151717067,1.061483741,1.559535623,1.220186353,1.563942194,1.230596304,1.340944409
0.315507531,0.268508196,0.324861079,0.181863472,0.192471266,0.085777678,0.162444666,0.188823238
1.221767783,1.544002414,1.591384649,1.218757272,1.076653481,1.247457981,1.141429186,1.285365343
0.335812449,0.354234606,0.190380692,0.353072554,0.420228392,0.467768252,0.441858113,0.374433577
0.878888488,0.544260025,0.206291512,1.18285954,1.126016021,1.249804497,1.233190417,1.219024301
0.607410252,0.573153198,0.74098295,0.276496053,0.440863222,0.438241452,0.504496396,0.338374376
2.210613728,2.200154543,2.640113831,1.723469377,1.274208188,1.174227715,1.686151147,1.784126282
1.245542288,1.595384479,2.108998299,2.07807827,3.05868125,3.144244671,2.428092241,2.053419828
0.464067936,0.301748335,0.132379711,1.087426186,1.374614596,1.423836589,1.317169428,1.082377553
5.00192976,5.708711624,3.431975126,7.824688435,6.558295727,10.24149323,9.168511391,6.118662834
0.087396905,0.217626706,0.219435617,0.025485056,0.101597883,0.080556653,0.084618844,0.077443622
0.564569652,0.58754462,0.576948166,0.399356365,0.445207417,0.423021764,0.31877768,0.579510033
58.06251907,55.66639328,85.87647247,30.7635498,22.68498039,28.09802818,40.48491669,29.01444244
3.426630497,1.693915844,3.375116587,1.550455928,1.112037539,1.146330357,1.145406842,2.169392347
1.038093448,1.865103602,2.414314985,0.130425021,0.676464438,1.324077725,0.58390981,0.926260233
1.5764184,2.100666285,1.679172158,1.59957087,1.288782239,1.127656102,1.523346782,0.984883845
0.924083352,1.221944094,0.306516171,1.290858865,1.35422492,2.02757144,1.814229369,1.859635949
0.801698208,0.840590417,0.827228546,0.458087504,0.208891526,0.218589514,0.648346722,0.380380899
0.321196437,0.323721886,0.336254895,0.171753138,0.099061094,0.071087442,0.208152324,0.264556766
0.092417724,0.180755079,0.166603565,0.660945535,1.00413394,0.851192892,0.60002768,0.471396178
1.490389824,1.094777226,1.138338566,0.598728061,0.832013726,0.868335307,0.633889079,0.983113885
1.048166752,1.293385863,2.282236814,0.915102303,0.810468018,0.948931038,0.657062829,0.685960054
0.733191848,1.195811391,1.200756788,1.361734748,1.740260601,1.686253548,1.605457902,1.313013315
44.01389313,46.72236633,38.94225693,56.6431694,69.63986206,67.69326019,61.56267548,79.54547119
1.914743423,3.101843834,4.018174171,1.738985538,0.515029371,0.664157212,1.110888243,1.881903052
0.094818532,0.052465603,0.111529082,0.469044536,0.690197587,0.815245748,0.543995559,0.624362767
2.654341936,2.679487467,1.591338038,1.795111537,1.17408216,1.24429667,1.444037199,1.422578573
305.8162537,303.1175232,368.3469238,237.0431061,122.078186,102.8744583,174.5849457,185.0183563
24.52721596,19.57009506,29.08101463,11.38839912,21.90443039,17.95463753,12.0092001,10.05663967
10.19915009,4.934668064,8.76658535,6.894490719,2.434241772,1.962749362,3.025560379,4.741574287
0.569780052,0.084129803,0.103351347,0.931078076,0.728489339,0.969560683,0.562119544,0.730706573
0.383763045,0.355500728,0.325682104,0.101896413,0.104712501,0.126231909,0.182090491,0.166694969
42.06098175,50.59075546,36.3665657,54.80423737,75.36083221,96.11199951,84.14846802,84.22189331
29.4094944,27.26747513,21.53195953,20.15247726,11.18904114,15.92686939,18.04095078,22.18705559
0.46507141,0.40498364,0.258904487,0.042107139,0.121342607,0.051544812,0.059403844,0.114435211
13.12350368,8.620853424,17.82377052,7.935791016,7.920403957,8.766131401,5.719770908,9.17233181
2.024430752,1.834554076,0.488693655,2.463604212,2.676429272,3.350606441,2.197426796,2.24242425
113.2690048,97.87625122,183.4143066,93.15760803,53.14953232,46.82244873,58.2630043,72.51486206
2.556773424,2.800802469,3.076060534,2.34468627,2.03846693,1.927682161,1.740107894,2.596325159
55.75453568,65.8176651,83.00785828,54.46709442,53.4858551,35.74502182,50.13489532,43.16764832
1.62794292,1.877286673,1.435946465,3.488965988,6.535874367,11.7540102,5.862271309,7.208297253
1.80142808,1.562552929,3.20117712,1.487817049,0.851912856,0.74762094,1.170724988,1.148081183
3.985333681,3.201553106,8.58157444,2.191287994,1.253293157,0.813420713,2.004358292,2.151904583
3.944037199,3.560160398,7.973275185,2.525017262,2.117712975,1.984356642,1.161455512,1.444279194
1.24083364,0.686848938,1.574238539,0.765113831,0.672855914,0.420121253,0.692688167,0.494442046
39.89964676,46.28069305,67.44065857,43.92766571,17.13179779,26.42256546,32.99115372,28.38218689
0.237676561,0.195123106,0.354589194,0.165348694,0.14257288,0.146972373,0.155687675,0.052781213
2.097684383,2.475505114,2.318491936,1.695387244,2.235075712,1.948963642,1.979316592,1.819385409
2.535237551,1.892819047,2.748738527,3.437590837,4.199481487,3.087505102,3.458148718,2.974228144
9.5905056,9.508999825,10.35320473,9.663627625,8.727577209,7.710858822,8.466034889,7.912064075
3.04843688,3.236519575,4.658942223,2.739560366,1.021545649,1.704471469,2.425636292,1.990548015
1.463257432,1.141889691,1.159222603,1.727530479,1.357973576,2.220310211,2.003424406,2.245539427
1.437514424,1.378004313,2.498738527,1.174354434,0.914763153,0.629611552,1.212230206,1.130062222
0.766924024,0.639810085,0.764670074,1.455060959,1.44471693,1.198898435,1.159760714,1.787489414
0.457776934,0.67606467,0.942580819,0.40042907,0.187321305,0.157886848,0.491110951,0.260333478
13.27441216,11.44429398,12.61493111,6.450080872,7.730872154,8.260331154,10.48941803,9.092325211
0.590659976,0.671500623,0.613576889,0.441958487,0.501015961,0.4352431,0.454205871,0.605741978
1.310536504,1.778276801,2.458418846,0.667918146,0.462093621,1.166731954,0.399315178,0.697677672
0.541605532,0.35049504,0.942020118,0.408742636,0.268623888,0.152271539,0.18533136,0.136795521
10.07950592,9.642238617,8.730143547,16.22519684,19.04393578,14.30419827,12.25754166,14.63183117
0.207178712,0.104868412,0.140760601,0.356761932,0.239451349,0.409659773,0.265218616,0.271367878
0.30966422,0.564834893,0.399806678,0.309968591,0.123391949,0.168494985,0.286946625,0.295776695
1.388961792,1.294710875,1.051018476,2.295800924,1.493728995,1.816223502,1.68213892,1.65863061
0.130470753,0.178111091,0.090246826,0.294985056,0.272288382,0.346369445,0.201622158,0.294895202
16.52219391,12.39132881,19.14408493,12.75649261,6.539026737,5.409986019,6.707941532,6.897125721
11.36588097,16.30387497,10.92038822,15.25860023,27.68007088,29.47888184,28.81883049,22.45326614
1.794751167,2.35702467,0.935619473,2.889433861,5.687009335,5.07789135,3.591242552,3.549985647
13.51987553,9.761124611,15.0317688,10.77350235,9.28356266,7.670446396,5.293649673,8.292268753
0.560941756,0.888181329,0.46500653,1.338747978,0.871286392,1.234324098,1.444244742,1.211236119
10.54071808,9.247303963,13.56288433,8.16450882,7.962793827,6.107091904,7.431861877,7.0918293
590.3127441,525.5990601,948.7009888,525.2472534,196.9450378,180.9346924,294.4520874,362.6096497
0.056253396,0.102872588,0.163863629,0.21751973,0.284259379,0.227701738,0.189257085,0.27419585
0.24472405,0.449335635,0.572743416,0.714619577,0.822344422,0.792432547,0.683972061,0.578589618
1.054727912,1.583753586,0.191903353,2.774116993,1.456172824,2.494166374,1.855492592,1.803667426
63.38093948,62.60812378,55.46160507,53.0227623,35.24383163,38.95190048,33.58605194,45.50056458
4.577769279,6.391843796,12.16641617,15.87158203,14.92432785,13.23914909,15.38599968,22.11271858
359.471283,356.5643616,489.5347595,294.6134949,144.8500366,139.4342499,199.0419312,215.5656738
3.301814079,3.391622782,3.937441587,2.938740253,2.805318117,3.158812523,2.799287558,2.63338995
31.08953857,36.50815582,46.08016205,34.75098038,24.32700729,18.25772285,21.51529121,27.42459869
1.149710655,1.396407723,1.240562439,1.941728592,1.664833188,2.357547998,1.737686872,1.963643312
0.912504852,0.820089042,0.512707889,0.486016423,0.375385344,0.215385869,0.46191895,0.470263362
2.916943312,3.397843122,3.883199215,2.82878685,2.016325712,2.202483416,2.759407997,2.92459631
3.012890816,2.815598488,1.931227803,6.114090919,4.209640503,6.498826981,4.74059248,4.574837208
0.239023566,0.171427995,0.279606611,0.114707693,0.108831964,0.158932999,0.092495762,0.160910487
3.023311615,4.746953964,4.210100651,5.586928844,5.472253799,5.298853397,4.91007185,5.098412991
0.466653824,0.101100981,0.114225544,0.406482249,0.52137053,0.577304125,0.415225506,0.534197092
9.959089279,10.83146095,14.90983009,10.83901596,5.627452374,5.728066444,7.480630398,7.69151783
21.49440193,20.2116375,38.69509506,15.50302696,8.722323418,10.90698719,13.56564903,21.03086662
0.192628339,0.061252657,0.147250339,0.307742715,0.224586606,0.253503472,0.271012038,0.265657753
8.103821754,8.096360207,6.917398453,0.100361198,5.56684351,5.466366768,4.548284531,0.034989167
1.133230448,0.445838988,0.35707593,1.938701987,4.96671772,5.211184502,2.560528517,1.473626375
45.7005043,60.14944458,64.65146637,44.64408875,38.85930252,40.13817978,42.83688354,20.7466011
0.072909988,0.040741213,0.140823424,0.386445463,0.296801448,0.315053463,0.217248902,0.201925799
1.146159768,1.018366456,1.104419708,0.723852575,0.657966614,0.597021282,0.706696212,0.669463277
27.61211586,23.45172882,43.48017883,13.62117863,6.337233543,11.8032198,17.34262657,24.0579834
0.126842394,0.129260093,0.213334501,3.443874359,6.007917404,6.806478977,3.791851282,4.398188114
20.72366333,16.08708572,17.6205368,16.33438301,7.309417725,6.626906872,10.81799984,10.84536934
