LFQ.intensity.1.Plasma,LFQ.intensity.2.Plasma,LFQ.intensity.3.Plasma,LFQ.intensity.4.WB,LFQ.intensity.5.WB,LFQ.intensity.6.WB
,,,29.0517807,29.38113022,28.91033554
,,,30.44322205,30.85578728,29.9324131
,,,28.31596375,28.27043915,28.55629158
,,,30.36442375,30.58217239,30.41306496
,,,29.27010345,29.26409721,29.43956184
,,,28.74069405,28.8806076,28.58931541
,,,29.63247681,30.11048317,29.86267471
27.07520676,,,29.01446342,28.39280319,29.41844368
,,,30.227108,30.65044403,30.15496635
,,,29.19262886,29.23381996,29.85440636
,,,29.43537521,29.4432621,29.51519585
,25.12297249,,31.3765831,31.23232079,31.26578522
28.51882172,,,30.30247307,30.40770721,31.08948326
26.17586517,27.11545181,26.16672134,27.73988914,27.96620178,26.78793144
,,,28.3428669,28.72919846,28.24522209
28.50990295,28.55764198,28.72374153,27.16633797,26.94380188,26.47139359
26.63325691,27.31527328,26.30900383,29.04473686,28.62617111,28.58956528
28.84185219,28.36172867,28.54148674,,,
,,,30.22469521,29.94948959,29.68640518
,,,30.10512161,30.45287514,30.10699272
27.9802742,28.00704765,28.06655884,31.76982689,30.96842957,32.10499573
25.25511932,,,30.65880775,30.64039421,30.64607239
,,,29.61647415,29.62465477,29.85477638
,,,29.37943649,29.61445808,29.1581974
,,,31.20075417,31.29789162,31.32881546
,,,31.23197746,31.37797928,31.43519592
,,,29.15513611,29.75538254,28.97311783
,,,29.1487751,29.04713249,28.94234848
,,,29.74994278,29.84005165,29.89345169
,,,30.4685936,30.77266121,29.92959404
,,,28.82605362,29.162117,28.94452858
,,,29.4056797,29.28619194,29.65440941
26.1196537,,24.03984261,31.23854256,31.22262383,31.36405754
,,,30.59281158,30.79552269,30.43380356
,,,28.53845406,28.70081139,28.39042664
,,,30.23911095,30.4682045,29.64814758
,,,31.25945854,31.72273064,31.32270432
,,,28.44959259,28.51144981,28.56336403
26.5967617,24.48566628,24.80847931,27.30042458,27.89735222,27.55134773
28.5920639,28.78762054,29.33394051,27.19929123,27.01297188,26.93618202
,,,28.85715294,29.13405991,28.64123917
,,,28.5796032,28.84879112,28.65860367
,,,30.6900425,31.00504112,30.70833015
,,,27.74868011,27.91170883,28.23662758
,,,29.56221771,29.05664635,29.80591965
26.31046104,26.9102211,26.85946465,25.56235313,26.42484856,25.94610214
25.48585129,,25.10129356,,,
27.58963776,27.95399094,27.16086769,,,
,,,29.88560486,29.99185944,29.94307518
28.68722343,29.16489983,29.41814232,28.14836311,28.79007721,28.02093887
,,,29.3989296,29.59197426,29.57634354
29.51292038,29.91598701,29.17914009,27.64917564,,
,,,30.44559288,30.57136154,30.40831566
,,,28.42169762,28.49979019,28.42009163
,,,29.3287735,29.72520447,28.89997673
,,,28.546278,28.61579132,28.63847923
,,,29.35567093,29.55384064,29.44669724
,,,28.29035187,28.37844467,28.27475357
,,,28.10354614,28.08577919,27.91968536
,,,29.79642105,30.18813133,29.61387825
,,,28.60307503,28.84649086,28.60409927
,,,28.17987633,28.15373611,28.30382347
,,,31.91922379,31.8225174,32.1692276
28.6788559,28.29026413,28.24839401,27.0240078,27.55727768,
,,,29.18810844,28.83059311,29.27117348
,,,28.50115776,28.75082207,28.92204094
,,,29.47136688,30.01265335,29.21847343
28.6102047,29.25574875,28.82575035,25.84162903,26.56289101,25.62287903
,,,29.27473259,29.0760479,29.0673027
,,,28.25133133,28.40855789,28.44896317
,,,28.59074402,28.95435333,28.69504738
30.05361938,29.05605125,29.43753815,26.45088959,,
,,,29.81485367,29.59199333,30.0694561
,,,28.89128113,29.41733742,28.90692902
,,,30.6257515,30.1680603,30.77329063
,,,28.65717316,28.64061737,28.40823364
,,,28.87534332,29.0518055,28.96730232
,,,28.81421089,28.87613487,29.12573433
,,,29.92124748,29.90540886,30.15001106
,,,30.50388908,30.37823868,30.85786438
,,,28.23187447,28.32787323,28.39619637
,,,27.77373123,28.06507111,27.83189201
,,,29.1897583,29.38876534,29.47546959
,,,28.46427536,28.73647308,28.2532711
,,,28.38475609,28.13594437,28.40543747
,,,28.14991379,27.88657951,27.80912971
,,,27.85055161,27.98842239,27.80316544
,,,30.26080513,30.46927261,30.10736847
,,,29.80621147,29.79975891,30.27819252
,,,29.81544876,29.96636772,29.58163261
,,,29.80854607,30.17152596,29.94600677
,,,28.67006683,28.83282852,28.35699463
,,,29.40778732,29.632061,29.48310471
,,,27.95099258,27.70780373,28.20839119
27.60900688,28.05615425,27.85703468,28.11902046,28.06414604,29.07989311
,,,29.26546097,29.44620323,28.99172401
,,,28.59722328,28.74262238,28.76506042
,,,28.65897942,28.69988441,28.65979576
,,,28.57963753,28.63062096,28.70051384
,,,27.13045502,27.66112137,27.17531395
,,,29.94823837,29.88620186,30.01544762
31.32227516,29.43759918,30.51229858,30.98989868,30.77352524,31.41038895
25.40577698,26.0823307,25.39090157,26.82201576,26.81641006,27.27399826
,,,30.79822922,30.56855583,30.97391129
,,,27.95099258,27.99366951,27.78006554
,,,29.0517807,29.03223038,29.34307861
,,,28.47537422,28.60787773,28.36214638
,,,29.58734894,29.67675591,30.09169197
29.96182251,30.00597763,28.48062134,26.98706818,26.59718895,27.22269249
26.38791466,26.66207314,26.85744858,26.29552841,26.32868767,26.21363831
,,,30.4704361,30.86938286,30.16470909
,26.02715492,,28.163414,29.3483448,28.04801559
,,,30.30247307,30.06843185,30.83981133
,,,29.19558907,29.11359024,29.13694572
,,,30.40649033,30.72728348,30.34667587
,,,29.96416473,30.12509346,30.22653389
,,,29.15010834,29.02543449,29.59222412
,,,28.09264946,28.34435081,27.99215698
,,,29.32437897,29.82708359,29.06038857
25.69322586,25.31624031,24.7767067,28.10674286,28.41816139,28.48542786
27.51780701,27.77523804,27.17626572,,,
,,,30.01438332,30.0484314,30.20092964
,,,29.53919411,29.96732903,29.28854942
,,,28.90758896,28.46975708,28.90947723
,,,29.49014282,29.64287376,29.38288307
,,,28.24662781,28.67286682,27.88396072
,,,28.94687271,29.35959435,28.79302788
,,,28.57137871,28.72351265,28.53726959
,,,27.55186081,28.32808685,27.18101311
28.71260071,28.3175602,28.62425423,27.17854691,27.77636909,28.10119247
27.23835945,26.7489357,26.97114563,,,
,,,28.45438576,28.60233116,28.56754112
,,,29.81842422,29.87660217,30.20734406
,,,29.92549706,30.32130814,29.90870476
,,,28.76802826,28.95986176,28.89226532
,,,30.221241,29.89398766,29.88752365
,,,28.17835617,28.82089043,28.48200798
,,,27.39190102,27.28991127,27.20088196
,,,28.42085457,28.41288376,28.23031807
25.40730286,26.20234108,26.75608253,26.76217842,26.7634449,27.08709526
,,,28.29963875,28.57733536,27.80863762
,,,28.86855888,28.69042397,29.12593079
26.02660751,26.48122215,25.60450363,,,
,,,28.28744888,28.27617455,27.99231911
27.9052372,28.25236893,27.74297523,27.27622032,27.18584061,27.10789108
27.6496563,27.41916656,27.85299301,26.87173462,26.61568642,
27.94960213,28.58337402,27.82012939,,,
,,,30.02035713,30.00637817,30.41870499
,,,27.66729355,28.35354996,28.44643974
,,,28.67596436,28.87246895,29.06532669
,,,30.06406784,30.26046753,29.79563141
28.8850956,27.3537178,29.22933388,27.34477425,26.77303886,
,,,28.11202431,28.14846039,28.09280205
26.42630386,24.75000954,25.27827644,,,
,,,29.09612274,29.67810059,29.00279045
,,,29.75988007,29.49564171,29.06316757
,,,32.76738358,33.01221848,33.30972672
,,,29.76141739,29.54499054,29.94767952
,,,29.93677139,29.8637104,29.92478943
,,,28.22917175,28.24272728,28.24045372
,,,29.84906006,29.8132019,29.77045822
,,,30.09597206,30.12447739,30.2354641
,,,27.50551796,27.91033554,27.6205883
28.6785202,29.24070358,28.43017769,29.87105942,30.27008247,30.16566658
,,,29.06976318,28.89553452,29.54226112
,,,29.85052109,29.805336,29.75244904
,,,27.91558838,28.04395676,28.4117527
,,,28.36486244,28.58039284,28.56434631
,,,30.32870865,30.07699203,30.67564583
,,,28.07841682,28.43575096,27.84888077
,,,29.85580254,29.96856689,30.24354362
,,,28.84923935,29.24909401,28.66736221
22.82795715,,,30.13283539,29.50907326,30.02894211
29.97117233,25.83939743,28.76414299,27.65962601,25.19846725,28.77092934
25.3924427,26.14205551,,,,
,,,29.48262215,29.50971413,29.81586075
27.88477516,28.10654449,27.48015976,,,
,,,27.42814255,27.15392876,27.89873695
,,,30.12065125,30.76081467,29.93775368
,,,28.23562241,28.62236977,28.42394257
,,,28.54554176,28.7069149,28.67357445
,,,29.79347801,29.62027359,29.75995827
,,,28.86345863,29.12726021,28.63103676
,,,30.9040451,31.48342133,31.11768341
,,,27.03012657,27.10129356,27.09345627
,,,27.11436081,27.63961792,27.46730995
,,,27.38071632,27.78544044,27.63457298
,,,28.8233223,29.46896172,28.65099144
,,,28.71816444,28.92614746,29.05354309
,,,29.32962799,29.32104874,29.06051636
,,,27.87308502,27.78238106,27.79184914
,,,29.37637711,29.54769516,29.60226059
,,,27.59562492,28.0511837,27.94770813
,,,27.45246315,27.495718,28.31406212
,,,29.23397827,29.25536728,29.54017448
,,,28.14593697,28.18867302,28.41053963
,,,28.49640465,28.74560547,28.91732597
,,,28.04463387,28.0932045,27.5997448
,,,28.00490761,28.56030655,27.92512894
,,,27.63429451,27.93797874,27.93797874
,,,28.09305382,28.47873306,28.36615562
,,,28.63041306,28.92167282,28.59729576
,,,27.27435493,27.60766602,27.49632835
,,,27.75066185,27.70206642,28.02379799
27.43181229,27.74784851,26.46647072,,,
,,,28.60187149,28.79816818,28.57877541
28.13035774,28.01712036,27.42822266,,,
,,,28.45309067,28.81796646,28.47745895
,,,28.96253967,28.93137169,28.49876404
,,,28.54373741,28.8220768,28.66061211
27.91393471,27.68391609,27.28392029,,,
,,,28.24780464,28.33355713,27.84451866
,,,27.87946892,27.83086586,28.18867302
,,,27.05682755,27.17949677,27.32474518
,,,27.77347946,28.00426483,27.56332779
,,,28.14209366,27.97574425,28.06424904
,,,28.16009903,28.21701622,27.80698013
,,,27.98614502,27.53289413,28.09677696
,,,27.78313065,27.95071411,27.94859886
28.73489189,28.21646118,28.25754929,,,
,,,29.25232315,29.03209877,29.51551628
,,,28.74278259,28.65078545,29.13295746
,,,29.09068298,29.32491684,29.03152084
,,,27.78556442,28.21326637,28.00260162
,,,29.97582626,29.78964233,30.11768341
,,,28.57999802,28.61242104,28.88136673
25.35083771,,,27.24789619,27.48408318,26.88203621
,,,29.51782608,29.96278763,29.17421913
27.18650246,28.4677372,27.96499252,26.1236248,26.47661018,
,,,27.72299194,27.80254936,28.07106972
,,,30.89547539,30.89251137,31.25377846
,,,27.4888401,28.00474548,27.33210564
,,,27.70100975,27.94676018,27.57564163
,,,28.72867966,29.09159088,28.62780571
,,,29.15279388,29.03860283,29.25988388
,,,29.01709366,28.95764923,29.25784111
,,,28.40608597,28.401577,28.58387566
,,,27.8204937,28.20927429,27.23936081
,,,27.19582367,27.55061531,26.85828018
,,,28.26758385,28.53118324,28.09913635
,,,29.32208061,29.10264587,28.94125748
,,,27.79364777,27.84451866,27.80986404
,,,27.99447823,28.12903023,27.67215919
,,,27.56565285,27.28392029,27.80137825
,,,27.46575546,27.72929573,27.77887726
,,,30.2596817,30.23922539,30.51765823
,,,27.49128914,27.64746284,27.87660217
,,,27.83225441,27.83026123,28.17421913
,,,29.73005676,29.89681816,30.31764603
,,,28.5920639,28.81824112,28.77953339
,,,27.78462791,28.42570496,28.02242279
,,,27.02305603,27.74406624,27.0326519
,,,30.31332779,30.15749931,30.399786
,,,29.13281059,29.28674316,29.28729439
,,,27.46474266,27.35380173,27.54826355
,,,27.76667213,27.90391731,27.75576401
,,,27.43610954,27.82590103,27.67774773
,,,26.78406715,26.99280548,27.06568718
,,,29.13185501,29.43366432,28.88034439
,,,27.23425293,27.46536636,27.11018372
,,,28.68892479,28.90936279,28.67861938
,,,27.50286674,27.56187248,27.90667152
,25.90756607,,27.48615837,28.01435661,27.42205811
,,,29.17540932,29.12260246,28.7590065
,,,28.82605362,28.55530357,28.97084427
,,,26.59192085,26.66383743,26.69085693
,,,31.58060074,31.3675518,31.68591309
,,,28.91205025,29.19821358,28.78777695
,,,28.7894249,29.02683449,28.55079842
,,,27.42886162,27.68565369,27.97760201
,,,29.07841682,29.21050644,29.00429153
27.52514648,27.70067978,27.30599976,,,
,,,29.74099922,30.10786629,29.6650238
,,,30.03878593,30.07163048,30.15544891
,,,28.16144562,28.5575695,28.4525013
,,,27.71725082,27.82462692,27.73769951
,,,28.26914597,28.56634331,28.06023407
,,,26.54568863,27.12188721,26.82808304
,,,28.00195885,27.62561226,27.96669769
,,,29.15489388,28.87402534,29.09456444
,,,29.28235245,29.23555565,29.40249252
27.34967422,28.37210464,28.12755585,26.66139412,26.76306534,26.89619827
,24.94855499,,27.13506317,27.33960152,27.59334755
,,,27.85198021,27.60653687,27.64313316
,,,28.28414154,28.21530533,28.26941299
,,,28.13084793,28.50222206,28.33798599
,,,28.82853699,29.32564545,28.69637299
,,,27.40997505,27.64670753,27.26033401
,25.24419785,,27.55610847,28.15942574,27.45088959
,,,29.9719944,30.26640129,29.93199158
,,,29.13160896,29.19704247,29.221241
,,,27.05982018,27.27887917,27.06177902
,,,29.01081276,28.50676727,28.92351532
27.15499115,26.79414368,27.61876869,,,
,,,27.89706421,27.74835968,28.09697723
,,,28.3259449,28.26847649,28.10749245
,,,28.92919922,28.93311691,28.70866013
,,,29.35476875,29.31630898,29.81953621
,,,30.21697044,30.37150383,29.82402039
,,,27.96598244,27.77611732,28.13755798
,,,28.5018425,28.37848663,28.63107109
26.37464523,,26.38775063,27.28647995,27.67006683,27.93797874
,,,28.74287987,28.94086456,28.96193314
,,,29.13293266,29.1244278,29.34257126
,,,28.0856266,28.32800293,27.90426064
27.8894825,28.56844711,28.2185421,26.62672806,26.75875282,
,,,28.94237709,28.98874855,28.96077347
,,,30.41276169,30.31893921,30.56438255
,,,27.87876701,27.68945885,27.85275459
28.81650162,29.15771484,27.91404915,,,
,,,31.61232376,31.73271179,31.88627434
26.56745338,27.20694733,26.31139755,27.31458092,,26.73402023
,,,27.86926651,27.92773056,27.60512543
,,,27.94843292,27.99544907,27.842062
26.06245804,26.51281357,25.43841171,,,
,,,27.72377396,27.53400803,27.82880974
,,,27.11555099,27.58226204,27.25250435
,,,28.57855988,28.5357132,28.41932869
,,,27.38113022,27.80654907,27.02612114
,,,32.18969345,32.06634903,32.46231461
28.58760071,,25.99250221,,,
,,,28.73224258,28.70586205,28.85084915
,,,27.11832619,27.64175415,27.29254723
,,,27.60914803,27.68304634,27.68076706
,,,27.51570511,27.61407089,27.84170151
,,,29.13180542,29.17757225,29.30271339
,,,28.69208908,28.80116272,28.50445747
,,,27.66485596,27.55647278,27.26535034
28.9271946,29.00348663,28.29052734,27.24563026,26.71096039,27.09707832
26.0310955,26.63533401,26.78680992,,,
,,,28.53752899,28.05734444,28.66719246
,,,29.50007629,29.12723541,29.78790092
,,,27.63588715,27.5707283,27.67087746
,,,26.58734894,26.6996212,27.00806427
,,,29.85951042,30.42302132,29.5197773
28.53941727,29.46795082,28.42438316,27.79847717,27.78487778,27.78250504
,,,26.53778839,26.81396675,26.85578728
,,,27.75837135,27.91803551,27.57665062
,,,28.33018494,28.45802879,28.14136314
,,,28.50578308,28.47749901,28.81628799
27.94525337,28.55848122,27.55851936,,,
,,,27.4486084,27.41586876,27.8451767
,,,27.62268448,27.909935,27.18895721
27.48300743,27.7498951,27.27949905,,,
,,,28.19699669,27.90764618,28.30312729
,,,26.7850647,26.83905983,26.65294075
,,,27.9049511,27.55347443,28.0411911
,,,27.5250721,27.63381004,27.98201561
,,,28.65914917,28.67067337,28.90440559
,,,28.70414734,28.77395058,28.64402771
,,,28.30864906,28.5867424,28.25349617
,,,29.86956024,29.99819565,29.94293594
,,,27.14063263,27.17987633,27.4815464
,,,26.63381004,26.74149704,26.9207077
25.63206291,26.86266136,26.90368652,,,
,,,28.50491333,28.5188961,28.20955276
,,,27.36844635,27.63263321,27.81695938
,,,28.03925705,28.31600761,28.35430527
,,,29.13290787,29.41086388,29.00899887
,,,27.29043961,27.64999962,26.87958527
27.76091003,,27.28233147,,,
26.70279312,26.31228065,25.9797821,,,
,,,28.37542343,28.1866436,28.30934334
,,,27.62254524,28.25547981,27.75053406
,,,28.30491257,28.51099777,28.51472664
,,,28.55376625,28.23949814,28.75776672
,,,26.44812012,26.80353546,27.05289459
,,,27.86773491,28.16221428,28.03023148
,,,27.5302906,27.53956413,28.0524292
28.31120682,29.4404335,28.79646683,,,
,,,27.20657539,27.88238716,26.33977127
,,,27.82335281,27.89891052,28.19577599
29.34720421,27.0378952,29.06581497,27.73557091,27.22250938,26.86183357
,,,25.5690918,25.5897522,25.33953285
,,,28.62327766,28.45218658,29.25534439
,,,28.08258438,28.47830963,28.074543
,,,28.76176643,28.8414917,28.26163292
27.58548927,28.38038635,27.8348484,,,
,,,27.79637337,27.99501801,27.50945091
27.82213593,27.83333969,27.79308891,,,
,,,27.12770271,27.28392029,27.67714119
,,,26.7522583,26.76293945,26.91387749
,,,27.36411095,27.54443741,27.2938633
,,,27.47064972,27.34629631,27.30756378
,,,27.32216835,27.19976044,27.51314545
,,,28.93337059,29.401577,28.57134438
,,,28.19886971,28.60229492,28.13853455
,,,29.34589386,29.41856384,29.66084862
,,,27.34705734,27.39492989,26.97858429
,,,29.81756973,29.97609901,29.80734825
,,,26.98163414,27.32620239,26.92580795
,,,28.01903152,28.08359909,28.24031639
,,,27.31138039,26.73221016,27.40997505
,,,27.893713,27.85263634,28.14009476
,,,27.62589073,27.94089317,28.14384651
,,,27.19966698,26.95082474,27.41409492
,,,27.52312851,27.73149681,27.42069435
,,,28.4287014,29.28149033,28.62086868
,,,27.76654434,28.61213875,27.95864487
,,,28.18791962,28.41598892,27.99139977
,,,,25.60393715,25.91159439
,,,27.51178932,27.66526222,27.93066597
,,,28.39713478,27.84923935,28.05982018
,,,27.52148247,27.67384338,27.33048248
,,,27.35354996,27.26015282,26.70160484
,,,27.87326241,27.80630493,28.16619492
,,,26.70332146,27.05537987,27.19741821
,,,27.8080864,28.26019859,27.91655731
27.55647278,27.44837189,27.24281693,,,
,,,28.04395676,28.62742233,28.323843
,,,28.05966568,28.42778397,28.3174305
,,,28.13256454,28.13202667,28.42237854
,,,27.32302666,27.30678177,27.5883503
,,,28.38780022,28.37712097,28.75385284
,,,27.26123047,27.3824501,27.25322533
,,,25.8692894,26.18232155,25.95737267
25.19467735,25.48637199,24.65047836,,,
,,,26.6971035,26.5883503,26.38306046
,,,26.5796032,26.91250801,26.86135864
,,,27.72168922,27.41005516,27.67209053
,,,30.19248772,30.54240799,29.95933723
,,,27.58606148,27.10828972,27.46411896
,,,26.31577301,26.74509239,26.87314415
,,,26.29834557,26.27075958,26.55129051
,,,29.14489174,29.51297569,29.60494804
,,,25.96340561,27.49090767,26.10279465
28.01940346,27.97333717,27.31518555,26.07230568,26.55902863,26.53064919
25.83696747,25.3502636,26.18428993,25.12805748,,
,,,26.44371605,26.86076736,26.56401062
,,,28.09239769,27.73085022,27.85156441
,,,27.77574158,28.00736809,27.62261391
,,,28.26874352,28.24590302,27.91496086
,,,27.80937386,27.56121635,27.57852364
25.00303078,,,29.66763306,29.64299393,29.93859673
,,,26.70424652,26.41267395,26.29570389
29.28206635,29.82139206,27.14812088,26.80242729,26.32108307,27.56500053
,,,26.77530098,26.92773056,26.9357338
,,,28.12573433,28.36427689,27.65458107
,,,28.20144272,28.22843933,28.44939613
,,,29.83859444,30.0501194,30.2942791
24.85614395,,25.24988556,,,
,,,27.72987747,27.2088089,27.55252075
26.35370064,27.10339546,27.04728889,,,
,,,27.4089222,27.37625313,27.39811325
,,,28.31514359,28.37388992,27.62380028
,,,29.20552826,28.94030571,29.01749229
,,,27.95454597,28.0940094,27.93545151
,,,28.77341652,29.12149239,28.67482185
,,,27.05827332,27.23936081,27.43141365
,,,28.09133911,28.47649384,28.24099922
,,,25.8771534,26.89665985,26.22580338
,,,28.22425842,27.98950577,28.40799141
,,,26.92569542,26.86714554,26.74560547
,,,28.57014847,28.50244904,28.51491547
26.86266136,26.73117447,25.64273262,,,
24.58290672,25.02724075,24.58308029,,,
,,,27.11445999,27.43912506,27.10399628
,,,27.95332527,28.37260437,27.60667801
26.85697556,,26.49466515,24.89370155,,24.85348129
,,,28.16451645,28.42878151,27.95010185
,,,27.38895035,26.50654793,27.38162422
,,,25.927845,25.91019821,26.25540733
,,,26.80242729,27.41021729,26.99172401
,,,29.08103561,29.21027374,29.17512321
28.74188232,29.23591995,28.61911964,,,
,,,31.4474659,31.16662598,31.37973595
,,,30.54065514,31.16146851,29.98820686
,,,28.30712891,28.41009521,28.60515976
,,,27.46411896,27.61393166,27.43976021
,,,27.12070084,27.38714218,27.07775497
,,,26.57931519,26.50486755,26.86289787
,,,26.528862,26.76103783,26.51944351
,,,28.2404995,28.35762405,28.07398224
,,,27.04176521,27.21141052,27.21678543
,,,28.33436775,28.45422935,28.36423492
,,,28.16796494,28.31790543,28.18305016
,,,26.2352581,26.72481346,26.58749199
,,,28.01467514,27.83827972,28.38508606
27.20303154,27.56666946,27.5042305,,26.4576683,
,,,29.41118813,28.4718895,28.63623238
26.81665421,27.12228203,26.61456299,,,
,,,29.35422134,28.7598629,28.9093914
,,,30.19683266,29.79477882,29.70228195
26.81311035,26.77856255,26.08062553,,,
28.06157303,28.18758774,27.67317009,,,
,,,26.09156036,26.5780201,26.9622364
,,,27.51908302,27.79377174,27.53697395
28.23749352,28.74236488,28.2352581,,,
,,,27.03202057,26.84888077,26.92874718
,,,26.85780525,27.47931099,27.25078964
27.17807198,27.27763939,26.75480843,,,
,,,27.20685577,27.32199478,27.45560074
,,,26.72351265,26.77454758,26.86855888
,,,28.10369682,28.05537987,28.03967476
,,,27.62470627,27.90649986,28.00608444
,,,26.97650909,26.83869934,27.45755959
,,,27.46575546,27.33781624,27.86973763
,,,27.14899254,27.50051308,26.7683773
23.85747337,24.64784622,24.02588844,,,
,,,30.11507988,30.03682327,30.57920647
,,,25.90971756,26.38506889,25.92195702
,,,27.04801559,27.12415695,26.82880974
,,,28.89966011,28.89784241,29.2448597
,,,27.04353905,27.03674316,27.32465935
,,,27.08921814,27.59149361,27.35564995
,,,26.34905052,26.50807571,26.59690475
25.92782211,26.01350403,,,,
,,,26.56546402,26.98901939,26.51544952
,,,28.39386559,28.2878437,28.62766647
,,,26.5287571,26.13784027,26.79872322
,,,27.29535294,27.36302376,27.31094742
,,,27.84876251,27.48123741,27.34095955
,,,26.98728561,26.74868011,27.04447746
,,,27.66532898,27.98332214,28.18181992
,,,25.83127594,27.0039959,26.449049
27.54244614,27.47072792,27.43714142,,,
,,,29.47632027,29.78102112,29.51852036
,,,26.8475666,27.06198502,26.3531456
,,,28.03354454,27.8768959,27.89839172
,,,30.14248276,29.99118423,30.70173645
,,,28.03317642,27.85400391,28.21720123
,,,27.88203621,27.91210747,27.72864723
